theta_0,theta_1,distances,
0.000731657, 0.121123, 301.193, 
0.0028814, 0.173639, 114.607, 
0.000111749, 0.00936209, 317.699, 
0.00288767, 0.0169562, 140.151, 
0.000845692, 0.111467, 287.548, 
0.00150056, 0.157704, 259.494, 
0.00190277, 0.116261, 129.222, 
0.0020827, 0.0980516, 67.8464, 
0.000101588, 0.187127, 325.23, 
0.00182623, 0.126015, 168.712, 
0.00128005, 0.160405, 282.472, 
0.00233159, 0.0607065, 60.7981, 
0.00238581, 0.0878395, 39.1246, 
0.000515572, 0.127736, 315.173, 
0.00117785, 0.153738, 283.371, 
0.000655984, 0.105376, 305.86, 
0.00145375, 0.152707, 264.032, 
0.00106256, 0.0501964, 129.472, 
0.00236229, 0.0999403, 38.5284, 
0.0026431, 0.125094, 48.6212, 
0.000491101, 0.166461, 318.381, 
0.00267548, 0.1912, 165.705, 
0.00163172, 0.133501, 207.813, 
0.000628449, 0.0710664, 278.47, 
0.00185865, 0.0944006, 69.185, 
0.00204699, 0.0811387, 43.8503, 
0.00223476, 0.0498814, 67.3509, 
0.000680958, 0.0580519, 241.905, 
0.0020956, 0.0300008, 91.1655, 
0.00150242, 0.136253, 220.53, 
0.00110178, 0.054101, 127.64, 
0.00267639, 0.0501829, 78.2677, 
0.000146909, 0.0618566, 321.72, 
0.00153265, 0.153072, 253.68, 
0.000244533, 0.0312113, 304.671, 
0.00138545, 0.0979262, 171.786, 
0.00121111, 0.198754, 300.813, 
0.0027542, 0.176214, 118.197, 
0.00263192, 0.19251, 166.579, 
0.00242671, 0.196791, 208.018, 
0.000135712, 0.158769, 324.637, 
0.00206839, 0.168815, 200.887, 
0.000960365, 0.183113, 307.067, 
0.00155013, 0.124877, 191.267, 
0.00239848, 0.0339032, 87.8072, 
0.00211107, 0.065304, 51.2938, 
0.0029633, 0.0565844, 80.9513, 
0.000806016, 0.194745, 314.164, 
0.00277614, 0.0747608, 64.9063, 
0.00238676, 0.0345459, 84.4873, 
0.00185718, 0.176431, 236.534, 
0.00210517, 0.114813, 92.0263, 
0.000573555, 0.18043, 319.424, 
0.0016624, 0.074657, 69.6286, 
0.00219283, 0.167277, 199.687, 
0.00223262, 0.162999, 186.522, 
0.000528571, 0.00515855, 267.33, 
0.00162494, 0.132955, 204.234, 
0.000113769, 0.00946046, 315.707, 
0.00157479, 0.0724119, 66.2154, 
0.00152507, 0.0253787, 102.262, 
0.00133213, 0.10195, 197.228, 
0.00282577, 0.0220213, 117.114, 
0.0025322, 0.0177502, 133.966, 
0.000796506, 0.108359, 287.997, 
0.00260767, 0.198851, 180.129, 
0.0024344, 0.132412, 79.1186, 
0.00258482, 0.156181, 116.432, 
0.00235618, 0.0878019, 42.3923, 
0.0027543, 0.0126443, 166.892, 
0.00273729, 0.0709221, 69.038, 
0.00292244, 0.0375875, 93.0305, 
0.000554168, 0.149036, 317.384, 
0.00142315, 0.189741, 294.722, 
0.000648486, 0.149478, 312.83, 
0.000469937, 0.0323022, 252.163, 
0.000631146, 0.145241, 310.625, 
0.000799621, 0.16967, 307.557, 
0.00127173, 0.0789377, 147.099, 
0.00239868, 0.0193983, 123.297, 
0.00177223, 0.188536, 267.164, 
0.00251037, 0.143533, 107.894, 
0.00183744, 0.0337012, 82.321, 
0.00109865, 0.0830721, 204.655, 
0.0020173, 0.0288952, 92.5184, 
0.00156043, 0.18203, 275.699, 
0.00150346, 0.0893375, 127.07, 
0.00126921, 0.173485, 293.086, 
0.00293766, 0.147314, 65.8497, 
0.000412418, 0.0923588, 313.464, 
0.000758545, 0.0496619, 203.983, 
0.000862536, 0.103104, 281.546, 
0.00101942, 0.0721483, 194.583, 
0.00145311, 0.0380581, 79.2366, 
0.00277484, 0.107354, 51.1998, 
0.00237264, 0.0763107, 49.672, 
0.000350137, 0.190334, 322.037, 
0.000420579, 0.0790777, 308.837, 
0.000415265, 0.187205, 320.584, 
0.000517602, 0.0631674, 289.4, 
0.000361382, 0.107789, 313.25, 
0.00259672, 0.075664, 56.3332, 
0.00299201, 0.198273, 137.566, 
0.00103028, 0.101394, 264.43, 
0.00193727, 0.0336181, 81.9369, 
0.00279836, 0.0383592, 88.1761, 
0.00117068, 0.01236, 175.286, 
0.00177524, 0.00913667, 197.031, 
0.000727879, 0.13611, 306.614, 
0.00100827, 0.0429512, 109.723, 
0.0028077, 0.0631745, 71.7123, 
0.000113406, 0.0218591, 318.494, 
0.00288339, 0.199555, 150.038, 
0.00125662, 0.125725, 252.669, 
0.00189931, 0.160745, 231.68, 
0.00164348, 0.0140522, 152.899, 
0.00265067, 0.154502, 94.1956, 
0.00124299, 0.0719857, 137.109, 
0.00100984, 0.175279, 304.583, 
0.000496813, 0.134853, 316.151, 
0.00289857, 0.0839423, 69.3586, 
0.000530167, 0.14304, 316.096, 
0.0016539, 0.0579986, 52.4393, 
0.00221745, 0.175056, 207.687, 
0.000204632, 0.0517629, 316.568, 
0.00092391, 0.0661083, 210.827, 
0.000407967, 0.193195, 322.155, 
0.0027511, 0.0966501, 53.4655, 
0.000322783, 0.195713, 322.364, 
0.00259865, 0.0679013, 63.3525, 
0.00132826, 0.00630491, 236.108, 
0.00119256, 0.0870162, 184.102, 
0.00179666, 0.122427, 159.6, 
0.00242206, 0.0956336, 43.8638, 
0.00187824, 0.145303, 203.804, 
0.00161925, 0.0745685, 82.9521, 
0.002072, 0.0839022, 40.2321, 
0.000807061, 0.170069, 309.986, 
0.00193043, 0.0502586, 59.5481, 
0.00110872, 0.0274384, 112.865, 
0.00144004, 0.0100092, 189.703, 
0.0027184, 0.19223, 163.778, 
0.000794344, 0.0539523, 210.133, 
0.00243775, 0.172092, 167.681, 
0.000647907, 0.0450858, 232.338, 
0.00212022, 0.145706, 157.933, 
0.000584107, 0.0144313, 202.57, 
0.00199767, 0.112098, 101.28, 
5.29956e-05, 0.199926, 325.867, 
0.00243571, 0.0272484, 98.8063, 
0.00122672, 0.104328, 224.69, 
0.000597145, 0.0933676, 300.14, 
0.000895344, 0.184965, 313.173, 
0.000698925, 0.0584401, 252.457, 
0.00122836, 0.016833, 143.889, 
0.00235238, 0.0724223, 48.758, 
0.00188789, 0.180563, 233.747, 
0.00135211, 0.0123697, 169.6, 
0.00172645, 0.00712765, 222.201, 
0.000313978, 0.0716887, 314.447, 
0.00228909, 0.0146669, 147.771, 
0.00273852, 0.0878867, 54.7191, 
0.00265907, 0.0672884, 65.872, 
0.00278393, 0.0261081, 106.816, 
0.0016552, 0.104291, 136.806, 
0.0012996, 0.128853, 245.995, 
0.00114837, 0.100391, 223.023, 
0.00281754, 0.0419349, 86.501, 
0.00205975, 0.130264, 129.242, 
0.00243991, 0.0536163, 68.6652, 
0.000807019, 0.0112973, 195.355, 
0.000302692, 0.168007, 322.769, 
0.000828397, 0.159987, 306.893, 
0.00178395, 0.185835, 250.932, 
0.00230483, 0.199957, 207.5, 
5.63327e-05, 0.0196201, 323.676, 
0.00147667, 0.166339, 278.123, 
0.00248752, 0.138943, 99.7532, 
0.00130069, 0.0575996, 87.2918, 
0.00158847, 0.0251129, 103.676, 
0.00184648, 0.0768502, 47.1208, 
0.00264758, 0.120585, 43.6887, 
0.00135602, 0.191058, 292.314, 
0.00263397, 0.0782191, 57.7465, 
0.00200881, 0.0194958, 120.106, 
0.00285427, 0.0881028, 59.3717, 
0.00240407, 0.198545, 220.365, 
0.00104628, 0.104635, 259.331, 
0.00281447, 0.15835, 89.7912, 
0.00187443, 0.120434, 135.304, 
0.00295623, 0.119858, 52.3903, 
0.00259829, 0.155899, 106.57, 
0.00195464, 0.0493087, 63.4043, 
0.00116967, 0.175469, 293.764, 
0.00250116, 0.038453, 83.9305, 
0.000330854, 0.124794, 321.669, 
0.00137758, 0.123941, 226.645, 
0.0015739, 0.11607, 169.667, 
0.000478967, 0.189426, 319.335, 
0.000969794, 0.0549668, 152.784, 
0.00188372, 0.00656439, 232.536, 
0.000841722, 0.199859, 314.295, 
0.00193289, 0.161051, 217.001, 
0.00122199, 0.16124, 286.278, 
0.00252367, 0.114714, 56.5033, 
0.00209172, 0.132654, 122.088, 
0.00183364, 0.0568581, 53.5731, 
0.0013135, 0.0566249, 81.6743, 
0.00202172, 0.152508, 183.23, 
0.00176993, 0.0245697, 101.941, 
0.000601132, 0.196169, 317.646, 
0.000999598, 0.166309, 301.332, 
0.00178061, 0.0343609, 79.4985, 
0.00281796, 0.179621, 124.964, 
0.00174038, 0.155387, 224.019, 
0.000480486, 0.174527, 319.688, 
0.00244367, 0.194364, 201.521, 
0.000909196, 0.154387, 305.165, 
0.00204899, 0.0277177, 95.0729, 
0.00162523, 0.0954202, 114.541, 
0.00161154, 0.0498571, 60.0938, 
0.00198053, 0.0739147, 47.015, 
0.00220793, 0.0720673, 46.3694, 
0.000279814, 0.12098, 320.708, 
0.00141497, 0.0395285, 79.358, 
0.00140804, 0.0652888, 84.8238, 
0.000685877, 0.0813507, 280.558, 
0.00131493, 0.0874644, 157.573, 
0.00278622, 0.149719, 71.3661, 
7.43945e-05, 0.074749, 325.013, 
0.00140066, 0.199906, 290.521, 
0.000522833, 0.104057, 310.773, 
0.000320802, 0.0869376, 315.759, 
0.00278369, 0.175886, 126.428, 
0.00156943, 0.165091, 258.26, 
0.00279415, 0.0938774, 54.6443, 
0.000505491, 0.129547, 313.84, 
0.000747974, 0.124662, 300.65, 
0.0027071, 0.0922771, 52.4406, 
0.00160266, 0.00798597, 211.841, 
0.00262833, 0.175894, 148.275, 
0.000785256, 0.06134, 227.617, 
0.000244443, 0.00885908, 286.785, 
0.00129574, 0.0679333, 101.314, 
0.00288366, 0.0118596, 175.004, 
0.000116371, 0.0930895, 323.736, 
0.0027588, 0.147987, 71.7522, 
0.00112391, 0.109789, 253.918, 
0.00191929, 0.0831083, 49.3008, 
0.000665479, 0.144645, 307.115, 
0.00206101, 0.121464, 91.0249, 
0.000771526, 0.14996, 309.334, 
0.00217877, 0.0316419, 89.3878, 
0.00248633, 0.10247, 50.2433, 
0.00261296, 0.170435, 130.181, 
8.39921e-05, 0.184569, 325.953, 
0.00123967, 0.136402, 274.11, 
0.000225855, 0.130674, 322.705, 
0.000267007, 0.106983, 320.083, 
0.000592947, 0.122376, 307.512, 
0.00189669, 0.0362885, 78.1713, 
0.00126578, 0.038871, 86.6451, 
0.00198562, 0.164814, 211.621, 
0.00264624, 0.121802, 55.9677, 
0.00183016, 0.175625, 241.363, 
0.00259121, 0.163515, 111.195, 
0.000740871, 0.0100558, 206.25, 
0.00116507, 0.158316, 283.884, 
0.00203058, 0.192499, 244.912, 
0.00134033, 0.00668258, 231.789, 
0.00268677, 0.197769, 180.728, 
0.000378638, 0.04683, 292.789, 
0.000566484, 0.0374606, 226.981, 
0.00253698, 0.143617, 93.9748, 
0.000727465, 0.0626957, 254.289, 
0.00141897, 0.12039, 222.636, 
0.00158225, 0.156942, 249.881, 
0.00288814, 0.121775, 51.4589, 
0.00284826, 0.195362, 150.682, 
0.0017197, 0.00900369, 200.809, 
0.00255777, 0.0219484, 114.702, 
0.000304203, 0.0396708, 303.186, 
8.22284e-05, 0.138213, 325.487, 
0.00204224, 0.0241134, 102.79, 
0.000298747, 0.0457169, 302.825, 
0.000865692, 0.151876, 304.301, 
0.00222052, 0.0724025, 50.6002, 
0.00262797, 0.177858, 160.264, 
0.000929617, 0.0291352, 128.179, 
0.00136799, 0.106114, 185.42, 
0.00199462, 0.178879, 230.275, 
0.00274557, 0.159081, 108.579, 
0.00057963, 0.0938956, 300.098, 
0.00154005, 0.148578, 238.44, 
0.0014251, 0.0952311, 163.726, 
0.00172152, 0.126092, 183.181, 
0.00172708, 0.178875, 264.63, 
0.000235531, 0.129186, 322.524, 
0.00031074, 0.0791759, 313.604, 
0.00175779, 0.0740543, 55.0842, 
0.00265474, 0.0690776, 65.4063, 
0.00010092, 0.113315, 324.998, 
0.0020085, 0.112177, 97.3038, 
0.000753688, 0.136438, 305.131, 
0.00251017, 0.13431, 73.2083, 
0.00178182, 0.105017, 102.768, 
0.00209387, 0.0465392, 64.9133, 
0.000811652, 0.0113934, 196.21, 
0.00291047, 0.190541, 124.893, 
0.00228838, 0.105164, 49.2859, 
0.00252893, 0.165674, 153.649, 
0.00074369, 0.0468807, 200.378, 
0.00111206, 0.0836967, 205.789, 
0.0024573, 0.170432, 140.32, 
0.00208145, 0.0103119, 186.459, 
0.00155222, 0.156677, 259.946, 
0.00222719, 0.0853239, 40.1526, 
0.00178441, 0.112627, 148.845, 
0.00214012, 0.0252345, 100.317, 
0.000674814, 0.164993, 312.44, 
0.00134005, 0.0999063, 192.351, 
0.000357036, 0.0352655, 287.334, 
0.00233693, 0.0346912, 85.2291, 
0.0014688, 0.0422692, 73.134, 
0.00293679, 0.126949, 52.3566, 
0.00198008, 0.137292, 157.957, 
0.00247883, 0.196518, 194.305, 
0.000666139, 0.0612467, 257.94, 
0.000180247, 0.192817, 324.585, 
0.00133316, 0.186295, 291.534, 
0.00203612, 0.126909, 133.799, 
0.000234885, 0.0956254, 319.892, 
0.0024969, 0.113, 49.1335, 
0.0023908, 0.0651723, 57.5179, 
0.00057447, 0.099091, 305.34, 
0.000563791, 0.0429664, 239.877, 
0.000336716, 0.0668948, 309.658, 
0.00231791, 0.0603942, 59.0602, 
0.000583173, 0.104119, 306.613, 
0.00128876, 0.0585228, 89.9944, 
0.000540581, 0.0324443, 222.949, 
0.00252026, 0.0841694, 47.6583, 
0.00211847, 0.0959058, 46.7297, 
0.00198152, 0.1321, 126.132, 
0.00126164, 0.196839, 295.19, 
0.00269262, 0.0698721, 68.7411, 
0.00298181, 0.03749, 94.3213, 
0.00122142, 0.070172, 126.613, 
0.00234235, 0.00881213, 200.073, 
0.000390975, 0.194642, 321.772, 
0.00209771, 0.0197937, 120.782, 
0.00255509, 0.183743, 158.559, 
0.00272894, 0.150041, 82.8708, 
0.000482705, 0.0509529, 279.838, 
0.00214337, 0.0817258, 38.3428, 
0.00035841, 0.0229198, 263.228, 
0.000993048, 0.130987, 287.64, 
0.000207173, 0.0211249, 303.513, 
0.000152543, 0.128656, 324.089, 
0.00114795, 0.173909, 293.89, 
0.00177696, 0.0360134, 77.2118, 
0.000403821, 0.0125596, 241.49, 
0.00140949, 0.159834, 272.776, 
0.00216635, 0.0275117, 97.0939, 
0.00032713, 0.094356, 316.532, 
0.000203619, 0.162678, 323.364, 
0.00172504, 0.0857696, 74.1998, 
0.00285972, 0.172757, 104.034, 
0.00138875, 0.0287753, 96.689, 
0.00050779, 0.102021, 309.121, 
0.000526055, 0.141829, 317.224, 
0.00120819, 0.116493, 251.301, 
0.00164446, 0.0779063, 69.8225, 
0.000338863, 0.151866, 320.081, 
0.00217621, 0.142562, 145.448, 
0.00122421, 0.112016, 251.242, 
0.00220702, 0.0655451, 51.2633, 
0.002389, 0.0997675, 48.2483, 
0.00295516, 0.0555192, 81.6065, 
0.00290755, 0.159035, 103.14, 
0.00292173, 0.141497, 53.4884, 
0.00200614, 0.198808, 252.843, 
0.00139675, 0.178397, 292.925, 
0.000817455, 0.172221, 312.972, 
0.00211394, 0.0955046, 56.0515, 
0.000968993, 0.169717, 306.055, 
0.00156371, 0.187742, 274.221, 
0.00100986, 0.142451, 291.081, 
0.000953853, 0.013318, 175.81, 
0.00172572, 0.022318, 108.951, 
0.000346129, 0.175447, 321.773, 
0.000349878, 0.109246, 316.694, 
0.00120626, 0.134634, 270.197, 
0.00024605, 0.190994, 323.261, 
0.00120355, 0.140049, 271.177, 
0.00021567, 0.136167, 322.813, 
0.00161235, 0.099649, 123.947, 
0.00271439, 0.174649, 136.365, 
0.00195513, 0.0910139, 56.8487, 
0.00139012, 0.0180115, 129.913, 
0.00256315, 0.109868, 56.3057, 
0.0019712, 0.0561091, 56.6448, 
0.00265993, 0.0290349, 100.438, 
0.00252554, 0.098595, 46.4742, 
0.0029118, 0.0347151, 95.5968, 
0.000890816, 0.0541827, 184.836, 
0.000511399, 0.0605183, 283.202, 
0.000826796, 0.175172, 310.943, 
0.00265561, 0.0147551, 149.709, 
0.000538323, 0.162247, 317.778, 
0.000157432, 0.0763114, 321.845, 
0.00208158, 0.161391, 190.866, 
0.00282292, 0.0207037, 122.068, 
0.000989754, 0.0252164, 126.587, 
0.000190123, 0.106993, 321.914, 
0.000669347, 0.160292, 309.544, 
0.00123052, 0.170916, 291.703, 
0.00262774, 0.0822451, 52.5837, 
0.00217239, 0.146674, 154.437, 
0.000766605, 0.0241735, 157.768, 
0.000129116, 0.144896, 323.938, 
0.000799622, 0.038467, 169.797, 
0.000667545, 0.0863886, 290.078, 
0.00126939, 0.0510898, 80.1539, 
0.000219137, 0.0718134, 319.71, 
0.00240828, 0.106398, 42.8923, 
0.000377971, 0.119432, 317.901, 
0.00292842, 0.033731, 95.2243, 
0.00281308, 0.124628, 54.9432, 
0.00150013, 0.175744, 272.47, 
0.000923085, 0.0637286, 204.279, 
0.0020708, 0.0313287, 87.6951, 
0.0021874, 0.0581993, 57.6322, 
0.00267473, 0.189104, 163.023, 
0.00205025, 0.0091718, 194.894, 
0.00279683, 0.145239, 68.2953, 
0.00261779, 0.0186154, 128.609, 
0.00252389, 0.079421, 52.7646, 
0.00267302, 0.0909928, 52.1419, 
0.00208311, 0.181421, 223.384, 
0.00209941, 0.0412073, 73.3516, 
0.00150769, 0.0281687, 95.3096, 
0.00262967, 0.0577655, 73.4777, 
0.00224381, 0.190195, 216.527, 
0.000424177, 0.0908279, 309.43, 
0.00200157, 0.0353013, 80.134, 
0.00206042, 0.182298, 234.557, 
0.000556027, 0.156141, 316.394, 
0.000265466, 0.195201, 323.815, 
0.000731392, 0.050354, 200.26, 
0.000421387, 0.14405, 317.417, 
0.000790645, 0.107034, 293.938, 
0.00129397, 0.00904676, 201.982, 
0.00198961, 0.0721044, 41.6913, 
0.00187822, 0.0447579, 64.8475, 
0.000419387, 0.171076, 321.323, 
0.00173622, 0.0553112, 52.3856, 
0.00210667, 0.147693, 162.829, 
0.000739494, 0.139844, 308.365, 
0.0017583, 0.0152639, 143.426, 
0.00126605, 0.0781421, 163.521, 
0.00144911, 0.0610044, 74.9681, 
0.000660521, 0.0383804, 202.049, 
0.000825165, 0.129374, 302.095, 
0.00247646, 0.188997, 164.078, 
0.00100423, 0.106235, 265.351, 
0.000798466, 0.165088, 310.606, 
0.000108853, 0.0805169, 323.042, 
0.000583638, 0.030579, 202.814, 
0.00204059, 0.136428, 156.613, 
0.00173299, 0.10768, 127.399, 
0.00220789, 0.0573985, 57.8292, 
0.00287302, 0.122397, 49.8948, 
0.00205004, 0.0688804, 43.543, 
0.00121448, 0.0821825, 161.996, 
0.00158808, 0.0446257, 66.301, 
0.00103983, 0.0992391, 250.631, 
0.000311393, 0.150095, 322.582, 
0.00275489, 0.0907693, 54.1793, 
0.00147452, 0.18787, 284.088, 
0.00274061, 0.189672, 165.681, 
0.000897414, 0.107023, 285.529, 
0.0008645, 0.141014, 303.466, 
0.00234855, 0.121576, 65.3155, 
0.001924, 0.172409, 237.338, 
0.000558556, 0.160796, 315.324, 
0.00146454, 0.0588663, 69.3204, 
6.13311e-05, 0.0429327, 323.452, 
0.000442197, 0.10341, 314.916, 
0.00176363, 0.0541312, 54.4355, 
0.00167875, 0.0492897, 64.5301, 
0.00135601, 0.0712817, 105.787, 
0.00243729, 0.0962554, 48.7589, 
0.00105544, 0.135755, 281.429, 
0.00252752, 0.172894, 158.532, 
0.000806881, 0.106635, 288.388, 
0.00228127, 0.0754544, 46.9016, 
0.00291089, 0.0362479, 94.1498, 
0.0014243, 0.167193, 268.831, 
0.000169107, 0.147997, 324.214, 
0.00184358, 0.100292, 74.6374, 
0.00298966, 0.044472, 87.0499, 
0.00104405, 0.0582528, 144.753, 
0.00189366, 0.19013, 254.696, 
0.00228076, 0.0416043, 74.9981, 
0.00192986, 0.0767059, 52.2454, 
0.00112716, 0.0131642, 166.334, 
0.00226521, 0.164642, 181.787, 
0.00218917, 0.0926635, 44.5042, 
0.000463971, 0.188255, 319.208, 
0.00118274, 0.0823115, 186.01, 
0.000658579, 0.174445, 314.526, 
0.00177723, 0.026654, 97.0678, 
0.000659906, 0.189466, 316.687, 
0.000616583, 0.0139309, 198.172, 
0.00028081, 0.0233163, 287.099, 
0.00168989, 0.171134, 251.484, 
0.00211012, 0.0613956, 56.6351, 
0.000229904, 0.0108142, 292.235, 
0.00220013, 0.0179914, 129.43, 
0.00196098, 0.13905, 161.732, 
0.00222594, 0.0575003, 59.5738, 
0.00247125, 0.108881, 56.9568, 
0.00198628, 0.0770663, 48.0896, 
0.00176643, 0.161055, 233.914, 
0.00185435, 0.0582602, 49.2537, 
0.00261432, 0.130265, 72.4204, 
0.00182142, 0.0291447, 88.8602, 
0.000410271, 0.00680508, 258.066, 
0.00258089, 0.169429, 137.684, 
0.000219254, 0.193737, 324.157, 
0.00160753, 0.168922, 260.004, 
0.00285592, 0.10317, 60.672, 
0.000409099, 0.0403504, 273.015, 
0.00192709, 0.181904, 249.221, 
0.00214182, 0.195257, 238.264, 
0.00173228, 0.0854728, 87.3116, 
0.000772184, 0.148944, 311.242, 
0.00155846, 0.0849722, 95.8856, 
0.00021898, 0.083316, 319.539, 
0.0018683, 0.158744, 212.556, 
0.00113607, 0.090369, 221.049, 
0.00274582, 0.11596, 50.7783, 
0.000601629, 0.11279, 306.001, 
0.0024272, 0.0193889, 123.68, 
0.00239452, 0.128615, 86.8432, 
0.00163908, 0.0158751, 140.713, 
0.000445038, 0.18053, 321.012, 
0.00204744, 0.0280534, 94.1148, 
0.00107831, 0.113998, 264.36, 
0.00276701, 0.0447188, 84.1522, 
0.00124478, 0.072391, 132.095, 
0.00203589, 0.0590148, 50.8415, 
0.00203402, 0.125389, 116.829, 
0.00126341, 0.038603, 87.3094, 
0.00168086, 0.147883, 219.013, 
0.00217886, 0.0496263, 64.5754, 
0.00117879, 0.138048, 277.285, 
0.00149433, 0.00988382, 190.089, 
0.000303387, 0.0100426, 267.658, 
0.000252878, 0.106812, 320.827, 
0.00150779, 0.124224, 200.403, 
0.000628928, 0.053415, 248.223, 
0.00117407, 0.0625596, 113.357, 
0.00150525, 0.1159, 202.753, 
0.00297236, 0.0912876, 59.9891, 
0.00277699, 0.0628078, 73.285, 
0.00245767, 0.0246326, 105.264, 
0.00299402, 0.120188, 57.2971, 
8.61737e-05, 0.102753, 324.766, 
0.00241985, 0.0890459, 42.541, 
0.00284731, 0.00581225, 245.218, 
0.000195956, 0.0321926, 311.948, 
0.00250714, 0.10835, 52.3477, 
0.000540889, 0.171197, 317.863, 
0.000256061, 0.0473391, 307.974, 
0.0022722, 0.0437165, 73.6885, 
0.000558923, 0.0387349, 235.824, 
0.00179613, 0.146375, 200.363, 
0.00218886, 0.151406, 162.806, 
0.00104317, 0.155845, 292.565, 
0.000838102, 0.170351, 310.652, 
0.00253419, 0.0451636, 78.6643, 
0.00190102, 0.11992, 125.097, 
0.000390146, 0.122295, 318.858, 
0.00261134, 0.122529, 53.5167, 
0.000458723, 0.095595, 312.851, 
0.00237341, 0.05291, 69.4391, 
0.000899941, 0.0216008, 140.39, 
0.00298238, 0.147661, 63.2309, 
0.0023433, 0.160282, 153.656, 
0.000341841, 0.146085, 320.587, 
0.0016174, 0.174532, 277.883, 
0.00288446, 0.177731, 114.76, 
0.000161623, 0.149146, 324.207, 
0.0024436, 0.0455225, 74.8331, 
0.00298479, 0.033035, 98.0945, 
0.00188106, 0.138572, 178.092, 
0.00221414, 0.13917, 137.571, 
0.00245805, 0.119419, 53.1412, 
0.00181166, 0.134528, 171.93, 
0.000524645, 0.106744, 308.845, 
0.000713297, 0.0628945, 253.994, 
0.00105198, 0.0587461, 151.457, 
0.00111828, 0.188363, 300.896, 
0.000451467, 0.0279822, 245.13, 
0.00251713, 0.0876119, 43.6426, 
0.00128919, 0.0401189, 80.8413, 
0.00292408, 0.188679, 134.595, 
0.00297707, 0.107254, 50.2846, 
0.000263908, 0.175219, 322.539, 
0.00143531, 0.0891111, 151.957, 
0.000264427, 0.0556912, 312.705, 
0.00211081, 0.0296574, 91.4144, 
0.00175026, 0.104969, 109.666, 
0.00212305, 0.112867, 87.497, 
0.000940229, 0.193386, 309.334, 
0.00127509, 0.0716425, 125.708, 
0.00178621, 0.0650106, 49.5175, 
0.00106668, 0.0933348, 238.565, 
0.00181523, 0.0167311, 133.591, 
0.000743047, 0.100968, 292.083, 
0.000284583, 0.109808, 319.753, 
0.00237074, 0.160411, 158.952, 
0.001372, 0.0689777, 96.4276, 
0.00110933, 0.155123, 290.089, 
0.000332493, 0.050742, 303.623, 
0.0012606, 0.169112, 291.502, 
0.000634464, 0.198558, 318.075, 
0.000240157, 0.174, 322.808, 
0.00180974, 0.0265868, 97.3246, 
0.00061608, 0.14374, 312.784, 
0.00252467, 0.0480295, 75.997, 
0.00168715, 0.194721, 278.969, 
0.00138741, 0.123405, 234.231, 
0.000536863, 0.00827229, 238.917, 
0.00277479, 0.014135, 156.83, 
0.000865265, 0.196896, 314.185, 
0.000343012, 0.115384, 319.556, 
0.00249626, 0.0140638, 151.102, 
0.000927382, 0.015452, 163.35, 
0.00115167, 0.0872974, 211.469, 
0.00237918, 0.10289, 46.9724, 
0.00276256, 0.0210141, 121.048, 
0.00159657, 0.142217, 238.549, 
0.000968045, 0.0505155, 134.579, 
0.0018175, 0.18233, 251.98, 
0.000958483, 0.0734094, 206.327, 
0.00192934, 0.168269, 226.456, 
0.000783738, 0.14389, 305.217, 
0.00244767, 0.183881, 172.931, 
0.000159844, 0.143739, 324.164, 
8.20958e-05, 0.0912316, 324.61, 
0.00295523, 0.0676452, 75.1349, 
0.00203383, 0.155642, 190.114, 
0.00162773, 0.191243, 275.731, 
0.00217356, 0.049424, 63.5401, 
0.000896459, 0.162029, 307.546, 
0.00265924, 0.181984, 150.492, 
5.16873e-05, 0.157747, 325.701, 
0.00200238, 0.0298311, 89.8552, 
0.00243214, 0.0844279, 43.4628, 
0.000650368, 0.0309961, 188.089, 
0.00173603, 0.028195, 91.8069, 
0.00297566, 0.16126, 88.6494, 
0.000614297, 0.11253, 305.777, 
0.00287681, 0.177136, 116.69, 
0.00179367, 0.0259349, 98.2495, 
0.00249991, 0.0992377, 44.012, 
0.000699106, 0.0858327, 287.319, 
0.00218255, 0.0656976, 53.0469, 
0.00156591, 0.182709, 282.464, 
0.00109275, 0.127302, 277.584, 
0.000141744, 0.128226, 323.601, 
0.00152511, 0.0970805, 135.393, 
0.000661484, 0.112088, 300.688, 
0.000954227, 0.116927, 287.72, 
